,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text,flattened_hashtags
6186,2021-06-19 06:58:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @eNCA: 10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have bee…",0.12878787878787878,0.40151515151515155,en,,dmadishayah,18185,8858,,['#COVIDrelated'],"[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]",South Africa,RT @eNCA  new coronavirus cases have been recorded over the past  hours in South Africa  more #COVIDrelated deaths have bee,
6187,2021-06-19 06:58:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @eNCA: 10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have bee…",0.12878787878787878,0.40151515151515155,en,,k_mahlare,2188,1260,,['#COVIDrelated'],"[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]","Pretoria, South Africa",RT @eNCA  new coronavirus cases have been recorded over the past  hours in South Africa  more #COVIDrelated deaths have bee,
6188,2021-06-19 06:59:06+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @3zanW3r: Telegraph Global Health Security  Yesterday  Africa is 'in the midst of full-blown third wave' of coronavirus

Bloomberg Quick…",0.0,0.0,en,,3zanW3r,187,222,,[],"[{'screen_name': '3zanW3r', 'name': 'Lov3IsTh$3zAn$w3r', 'id': 1398280915101564929, 'id_str': '1398280915101564929', 'indices': [3, 11]}]",USA,"RT @zanWr Telegraph Global Health Security  Yesterday  Africa is in the midst of fullblown third wave of coronavirus

Bloomberg Quick",
6189,2021-06-19 06:59:08+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",This info graphic is so ugly.,-0.35,0.7,en,,Im_too_mello,862,1356,,[],[],"Alberton, South Africa",This info graphic is so ugly,
6190,2021-06-19 06:59:11+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",China have to pay $10Trillion for Covid19 damages in South Africa and other states of Africa,-0.125,0.375,en,,kuboyame,137,112,,[],[],"Roodepoort, South Africa",China have to pay Trillion for Covid damages in South Africa and other states of Africa,
6191,2021-06-19 06:59:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",why ingathi you are celebrating SABC News? why?,0.0,0.0,en,,uShozi,1334,349,,[],[],,why ingathi you are celebrating SABC News why,
6192,2021-06-19 06:59:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",And rapid #COVID19 testing is supposed to be at regional referral hospitals. How are people supposed to get there?… https://t.co/NX1TJnvWQa,0.0,0.0,en,,asia_ilse,2538,432,,['#COVID'],[],Kampala - Philadelphia,And rapid #COVID testing is supposed to be at regional referral hospitals How are people supposed to get there httpstcoNXTJnvWQa,
6193,2021-06-19 06:59:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Our paper published in @LancetMicrobe: Time to increase Africa's vaccine manufacturing capacity amidst  global vacc… https://t.co/KX2AtkOwDE,0.0,0.0,en,,B_Ebenso,624,1376,False,[],"[{'screen_name': 'LancetMicrobe', 'name': 'The Lancet Microbe', 'id': 1195310926976765952, 'id_str': '1195310926976765952', 'indices': [23, 37]}]",University of Leeds,Our paper published in @LancetMicrobe Time to increase Africas vaccine manufacturing capacity amidst  global vacc httpstcoKXAtkOwDE,
6194,2021-06-19 06:59:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @eNCA: 10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have bee…",0.12878787878787878,0.40151515151515155,en,,Rs__Ray,2417,2505,,['#COVIDrelated'],"[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]", ,RT @eNCA  new coronavirus cases have been recorded over the past  hours in South Africa  more #COVIDrelated deaths have bee,
6195,2021-06-19 06:59:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrLiMengYAN1: About #COVID19 vaccines @ndtv, 14 Jun (1/2)
- Don’t expect very efficient &amp; safe COVID19 vax
- In short term, vax from go…",0.2333333333333333,0.3666666666666667,en,,Msun72221,256,2023,,['#COVID'],"[{'screen_name': 'DrLiMengYAN1', 'name': 'Dr. Li-Meng YAN', 'id': 1313128625680592896, 'id_str': '1313128625680592896', 'indices': [3, 16]}, {'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [42, 47]}]",,"RT @DrLiMengYAN About #COVID vaccines @ndtv  Jun 
 Dont expect very efficient amp safe COVID vax
 In short term vax from go",
6196,2021-06-19 06:59:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Winnie_Byanyima: We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our…",0.0,0.0,en,,Ncebie,300,300,,['#COVID'],"[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]",,RT @WinnieByanyima We are dying Ugandans need the world to stand with them We need oxygen PPEs #COVID vaccines and money to pay our,
6197,2021-06-19 06:59:55+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PuneUpdater: Pin Code:[411002] 
Malti Kachi Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacit…",-0.75,1.0,en,,GiocatriceP,41,231,,[],"[{'screen_name': 'PuneUpdater', 'name': 'Pune Vaccine Updater', 'id': 1399365636204023808, 'id_str': '1399365636204023808', 'indices': [3, 15]}]",,"RT @PuneUpdater Pin Code 
Malti Kachi Hospital  PMCG
Vaccines COVAXIN
Min Age Limit 
Dose Capacity 
Dose Capacit",
6198,2021-06-19 06:59:57+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @henryshaykins: @Kihika4 @jongobravin Nothing. It was all donated. Check out this article
https://t.co/6vrBIsZwhQ",0.0,0.0,en,,Kihika4,772,582,False,[],"[{'screen_name': 'henryshaykins', 'name': '#ExplodingNoema', 'id': 195034031, 'id_str': '195034031', 'indices': [3, 17]}, {'screen_name': 'Kihika4', 'name': 'Kihika😷', 'id': 466565637, 'id_str': '466565637', 'indices': [19, 27]}, {'screen_name': 'jongobravin', 'name': 'Jongo Bravin', 'id': 2198165407, 'id_str': '2198165407', 'indices': [28, 40]}]",,"RT @henryshaykins @Kihika @jongobravin Nothing It was all donated Check out this article
httpstcovrBIsZwhQ",
6199,2021-06-19 07:00:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @benphillips76: Governments, the World Health Organisation and NGOs around the world asked Pfizer to ensure that science will win, by le…",0.8,0.4,en,,serene_yemanja,587,2605,,[],"[{'screen_name': 'benphillips76', 'name': 'Ben Phillips', 'id': 172325520, 'id_str': '172325520', 'indices': [3, 17]}]","Cape Town, South Africa",RT @benphillips Governments the World Health Organisation and NGOs around the world asked Pfizer to ensure that science will win by le,
6200,2021-06-19 07:00:06+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PHILA_ZW: “In Africa, cases have increased by 52% just in the past week, deaths have increased by 32%. And we expect things to only get…",-0.125,0.625,en,,FloMangwaya,428,521,,[],"[{'screen_name': 'PHILA_ZW', 'name': 'PHILA', 'id': 1359886953227943941, 'id_str': '1359886953227943941', 'indices': [3, 12]}]",Chivhu-Zimbabwe,RT @PHILAZW In Africa cases have increased by  just in the past week deaths have increased by  And we expect things to only get,
6201,2021-06-19 07:00:09+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mygovindia: With vaccination coverage being expanded from 21st June 2021, the government is committed to providing free #COVID19 vaccin…",0.2,0.4,en,,jeet_2015,42,162,,['#COVID'],"[{'screen_name': 'mygovindia', 'name': 'MyGovIndia', 'id': 2686834802, 'id_str': '2686834802', 'indices': [3, 14]}]",London,RT @mygovindia With vaccination coverage being expanded from st June  the government is committed to providing free #COVID vaccin,
6202,2021-06-19 07:00:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GHS: ""In Africa, #COVID19 cases have increased by 52% just in the past week &amp; deaths have increased by 32%. 

We expect things to only…",-0.25,0.25,en,,SandraLhoteFer,777,969,,['#COVID'],"[{'screen_name': 'GHS', 'name': 'Global Health Strategies', 'id': 201421060, 'id_str': '201421060', 'indices': [3, 7]}]","Paris, France","RT @GHS In Africa #COVID cases have increased by  just in the past week amp deaths have increased by  

We expect things to only",
6203,2021-06-19 07:00:14+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Winnie_Byanyima: We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our…",0.0,0.0,en,,Tmwakesi,369,605,,['#COVID'],"[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]","Mombasa, Kenya",RT @WinnieByanyima We are dying Ugandans need the world to stand with them We need oxygen PPEs #COVID vaccines and money to pay our,
6204,2021-06-19 07:00:17+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ih8evrybdy: Governments also use lower cycle thresholds when testing the vaccinated, to prove the vaccines work. https://t.co/k0s7gKX65A",0.0,0.0,en,,EamonReilly_com,1841,1839,True,[],"[{'screen_name': 'ih8evrybdy', 'name': 'Kill Me Now', 'id': 1400560460, 'id_str': '1400560460', 'indices': [3, 14]}]",Ireland,RT @ihevrybdy Governments also use lower cycle thresholds when testing the vaccinated to prove the vaccines work httpstcoksgKXA,
6205,2021-06-19 07:00:22+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @HighWireTalk: DIRTY DEEDS  New Mask Study’s Dirty Secret; Rock Stars Rebel!; Rise in Chronic Illness; Covid Vaccine Injury Puts Ahmed’s…,-0.3909090909090909,0.6886363636363637,en,,Stephanie_Lineb,145,587,,[],"[{'screen_name': 'HighWireTalk', 'name': 'The HighWire', 'id': 851985789072408576, 'id_str': '851985789072408576', 'indices': [3, 16]}]",,RT @HighWireTalk DIRTY DEEDS  New Mask Studys Dirty Secret Rock Stars Rebel Rise in Chronic Illness Covid Vaccine Injury Puts Ahmeds,
6206,2021-06-19 07:00:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,,701fc,592,231,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",s/her.18+,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTIvKDQLw,
6207,2021-06-19 07:00:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Livingstone_S: How have children experienced #COVID19? @CovidUnder19 heard from 26K 8-17 yr olds in 137 countries. 

Who could go onlin…",0.8,0.9,en,,Livingstone_S,20976,3135,,['#COVID'],"[{'screen_name': 'Livingstone_S', 'name': 'Sonia Livingstone', 'id': 780934633, 'id_str': '780934633', 'indices': [3, 17]}, {'screen_name': 'CovidUnder19', 'name': '#CovidUnder19', 'id': 1258774152099631107, 'id_str': '1258774152099631107', 'indices': [59, 72]}]",London UK,"RT @LivingstoneS How have children experienced #COVID @CovidUnder heard from K  yr olds in  countries 

Who could go onlin",
6208,2021-06-19 07:00:43+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411037] 
Dhole Mala Manapa Shala PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2… https://t.co/woUqp9fMcF",-0.75,1.0,en,,PuneUpdater,88,0,,[],[],,"Pin Code 
Dhole Mala Manapa Shala PMCG
Vaccines COVAXIN
Min Age Limit 
Dose Capacity 
Dose httpstcowoUqpfMcF",
6209,2021-06-19 07:00:44+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Livingstone_S: How have children experienced #COVID19? @CovidUnder19 heard from 26K 8-17 yr olds in 137 countries. 

Who could go onlin…",0.8,0.9,en,,digitalmaverick,16351,13279,,['#COVID'],"[{'screen_name': 'Livingstone_S', 'name': 'Sonia Livingstone', 'id': 780934633, 'id_str': '780934633', 'indices': [3, 17]}, {'screen_name': 'CovidUnder19', 'name': '#CovidUnder19', 'id': 1258774152099631107, 'id_str': '1258774152099631107', 'indices': [59, 72]}]",Alexandria #drewisinegypt,"RT @LivingstoneS How have children experienced #COVID @CovidUnder heard from K  yr olds in  countries 

Who could go onlin",
6210,2021-06-19 07:00:48+00:00,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",US general: 'wildfire of terrorism' on march in Africa - The Associated Press https://t.co/CYfo1ulWQy #Heatwave #Wildfires,0.05000000000000002,0.5,en,,robinsnewswire,23791,16890,False,"['#Heatwave', '#Wildfires']",[],RT's Are FYI Purposes Only,US general wildfire of terrorism on march in Africa  The Associated Press httpstcoCYfoulWQy #Heatwave #Wildfires,
6211,2021-06-19 07:00:48+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hey, @ScottMorrisonMP and @GregHuntMP, the Palestinian Authority doesn't want #Israel's @pfizer vaccines. We need p… https://t.co/fI7L5GuNYW",0.0,0.0,en,,BBCarlill,159,132,False,['#Israels'],"[{'screen_name': 'ScottMorrisonMP', 'name': 'Scott Morrison', 'id': 34116377, 'id_str': '34116377', 'indices': [5, 21]}, {'screen_name': 'GregHuntMP', 'name': 'Greg Hunt', 'id': 60483082, 'id_str': '60483082', 'indices': [26, 37]}, {'screen_name': 'pfizer', 'name': 'Pfizer Inc.', 'id': 56488059, 'id_str': '56488059', 'indices': [88, 95]}]",Melbourne,Hey @ScottMorrisonMP and @GregHuntMP the Palestinian Authority doesnt want #Israels @pfizer vaccines We need p httpstcofILGuNYW,
6212,2021-06-19 07:01:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @twhiddleston: I’m honoured to #PassTheMic to econ and development expert Dr. @Songwevera, the Executive Secretary of the United Nations…",0.0,0.0,en,,eilen61344445,619,388,,['#PassTheMic'],"[{'screen_name': 'twhiddleston', 'name': 'Tom Hiddleston', 'id': 391037985, 'id_str': '391037985', 'indices': [3, 16]}, {'screen_name': 'SongweVera', 'name': 'Dr. Vera Songwe', 'id': 458271246, 'id_str': '458271246', 'indices': [81, 92]}]",,RT @twhiddleston Im honoured to #PassTheMic to econ and development expert Dr @Songwevera the Executive Secretary of the United Nations,
6213,2021-06-19 07:01:24+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @lizzientonjira: Donate whatever you can to support Robert's family. Read Robert's story here: https://t.co/5MUzv9WEqy
@startupnanny I'm…",0.0,0.0,en,,LizzNetwork,777,247,False,[],"[{'screen_name': 'lizzientonjira', 'name': 'Lizz Ntonjira-Mutuma', 'id': 259791236, 'id_str': '259791236', 'indices': [3, 18]}, {'screen_name': 'startupnanny', 'name': 'Chiira Bernard', 'id': 2807127562, 'id_str': '2807127562', 'indices': [122, 135]}]","Nairobi, Kenya","RT @lizzientonjira Donate whatever you can to support Roberts family Read Roberts story here httpstcoMUzvWEqy
@startupnanny Im",
6214,2021-06-19 07:01:24+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,,hourlybtsmile,11000,38,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",turn on 🔔! 3 admins,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTIvKDQLw,
6215,2021-06-19 07:01:31+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @arabnews: The Palestinian Authority cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an initial shipment s…,0.0,0.0,en,,hudhud46,110,21,,"['#COVID', '#Israel']","[{'screen_name': 'arabnews', 'name': 'Arab News', 'id': 69172612, 'id_str': '69172612', 'indices': [3, 12]}]",,RT @arabnews The Palestinian Authority cancels a deal to receive soontoexpire #COVID vaccines from #Israel after an initial shipment s,
6216,2021-06-19 07:01:36+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CultofNewMedia: These vaccines are about to expire and Israel can't use them. In return, they're taking the same number of fresh vaccin…",0.15,0.3125,en,,wuji_mp3,491,648,,[],"[{'screen_name': 'CultofNewMedia', 'name': 'Carlos the Jackalope 🇵🇸', 'id': 73700944, 'id_str': '73700944', 'indices': [3, 18]}]",,RT @CultofNewMedia These vaccines are about to expire and Israel cant use them In return theyre taking the same number of fresh vaccin,
6217,2021-06-19 07:01:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…",0.6444444444444445,0.9111111111111111,en,,Ssimms777,4830,5148,,"['#WeCanDoThis', '#COVID']","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]","Mississippi, USA",RT @CDCDirector Im pleased to welcome the #WeCanDoThis bus to Atlanta today Remember there are  easy ways to find a #COVID vaccine n,
6218,2021-06-19 07:01:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,,tyongpink,126,215,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",she/her | 24,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTIvKDQLw,
6219,2021-06-19 07:02:01+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Givenkazeni: Zweli please just release the graphic designers. What are these fireworks. https://t.co/IMwSx6csCL,0.0,0.4,en,,AustinXluv,536,440,False,[],"[{'screen_name': 'Givenkazeni', 'name': 'le’Giza', 'id': 785841458154770432, 'id_str': '785841458154770432', 'indices': [3, 15]}]",,RT @Givenkazeni Zweli please just release the graphic designers What are these fireworks httpstcoIMwSxcsCL,
6220,2021-06-19 07:02:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Givenkazeni: Zweli please just release the graphic designers. What are these fireworks.,0.0,0.4,en,,foyin_og,5396,80,,[],"[{'screen_name': 'Givenkazeni', 'name': 'le’Giza', 'id': 785841458154770432, 'id_str': '785841458154770432', 'indices': [3, 15]}]",🇳🇬 in Johannesburg,RT @Givenkazeni Zweli please just release the graphic designers What are these fireworks,
6221,2021-06-19 07:02:02+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,,lunarkoobi,56,252,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",uae | uk,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTIvKDQLw,
6222,2021-06-19 07:02:09+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,,glosssinterlude,166,318,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",bbh only,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTIvKDQLw,
6223,2021-06-19 07:02:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,,recklessdragons,750,276,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",she/her,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTIvKDQLw,
6224,2021-06-19 07:02:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,,francesguevara,296,1614,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTIvKDQLw,
6225,2021-06-19 07:02:26+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrSamira_Asma: More than 98% of Africa’s population need to be vaccinated- almost the entire population. 🌍 in state of emergency search…,0.25,0.5625,en,,southmapr,1056,708,,[],"[{'screen_name': 'DrSamira_Asma', 'name': 'Samira Asma', 'id': 984540045997731840, 'id_str': '984540045997731840', 'indices': [3, 17]}]",Norwich,RT @DrSamiraAsma More than  of Africas population need to be vaccinated almost the entire population  in state of emergency search,
6226,2021-06-19 07:02:26+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Latest episode of @Big_Biology is all about covid19 vaccines, and in particular using those not developed to target… https://t.co/cXkyM9fgZF",0.20555555555555552,0.5111111111111112,en,,t0nyyates,16884,941,False,[],"[{'screen_name': 'Big_Biology', 'name': 'BigBiology', 'id': 919694963662716930, 'id_str': '919694963662716930', 'indices': [18, 30]}]",London,Latest episode of @BigBiology is all about covid vaccines and in particular using those not developed to target httpstcocXkyMfgZF,
6227,2021-06-19 07:02:41+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @uShozi: why ingathi you are celebrating SABC News? why?,0.0,0.0,en,,yolopalisson_,4817,1092,,[],"[{'screen_name': 'uShozi', 'name': 'Thando', 'id': 2334225442, 'id_str': '2334225442', 'indices': [3, 10]}]",Quahog,RT @uShozi why ingathi you are celebrating SABC News why,
6228,2021-06-19 07:02:43+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/Y9ZVE1ml7E",-0.75,1.0,en,,PuneUpdater,88,0,,[],[],,"Pin Code 
Aundh Kuty Rugnalaya  PMCG
Vaccines COVAXIN
Min Age Limit 
Dose Capacity 
Dose httpstcoYZVEmlE",
6229,2021-06-19 07:02:43+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/lrEFFgZ6nk",-0.75,1.0,en,,PuneUpdater,88,0,,[],[],,"Pin Code 
Galande Hospital Nagar Rd PMCG
Vaccines COVAXIN
Min Age Limit 
Dose Capacity 
Dos httpstcolrEFFgZnk",
6230,2021-06-19 07:02:59+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CultofNewMedia: These vaccines are about to expire and Israel can't use them. In return, they're taking the same number of fresh vaccin…",0.15,0.3125,en,,riristilllost,62,693,,[],"[{'screen_name': 'CultofNewMedia', 'name': 'Carlos the Jackalope 🇵🇸', 'id': 73700944, 'id_str': '73700944', 'indices': [3, 18]}]",,RT @CultofNewMedia These vaccines are about to expire and Israel cant use them In return theyre taking the same number of fresh vaccin,
6231,2021-06-19 07:03:02+00:00,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RT @CANIntl: Vaccine donations next year will not save lives today! 

Message to G7 &amp; other rich nations: support a #TRIPSwaiver on Covid19…",0.08333333333333333,0.375,en,,ClimateComment,1561,451,,['#TRIPSwaiver'],"[{'screen_name': 'CANIntl', 'name': 'Climate Action Network International (CAN)', 'id': 76849994, 'id_str': '76849994', 'indices': [3, 11]}]",,"RT @CANIntl Vaccine donations next year will not save lives today 

Message to G amp other rich nations support a #TRIPSwaiver on Covid",
6232,2021-06-19 07:03:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @MoetiTshidi: Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urg…,0.175,0.275,en,,tadeebali,18,23,,[],"[{'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [3, 15]}]",Jammu And Kashmir,RT @MoetiTshidi Africa is in the midst of a full blown third wave The sobering trajectory of surging cases should rouse everyone into urg,
6233,2021-06-19 07:03:07+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Givenkazeni: Zweli please just release the graphic designers. What are these fireworks.,0.0,0.4,en,,CallMeJ4m4l,256,261,,[],"[{'screen_name': 'Givenkazeni', 'name': 'le’Giza', 'id': 785841458154770432, 'id_str': '785841458154770432', 'indices': [3, 15]}]","Cape Town, South Africa",RT @Givenkazeni Zweli please just release the graphic designers What are these fireworks,
6234,2021-06-19 07:03:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @kkrish_kumar22: Good news for those who took the Sinovac COVID19 vaccine in Malaysia. It is currently under evaluation by EU medicines…,0.35,0.5,en,,flutterby_fly,171,212,,[],"[{'screen_name': 'kkrish_kumar22', 'name': 'கிருஷ்ணா', 'id': 582650669, 'id_str': '582650669', 'indices': [3, 18]}]",,RT @kkrishkumar Good news for those who took the Sinovac COVID vaccine in Malaysia It is currently under evaluation by EU medicines,
